fermi_energy_eV,band_gap_eV,VBM_eV,CBM_eV,dos_at_fermi,dos_bandwidth_eV,cell_volume_au3,total_energy_eV,ca_doping_frac,source,phase_stable,goldschmidt_t,energy_per_atom_eV,gap_x_interaction,fermi_gap_ratio,mean_A_electronegativity,delta_A_mismatch
2.03146658142917,3.162234622382166,0.0001791300916391,3.2052668152487658,0.0617242838281659,20.040221755818106,5036.379443922636,-76584.30754146047,0.05,augmented,1,1.0567807829553566,-15316.861508292091,0.1581117311191083,0.6424146787325201,0.8955,0.0368588385454425
2.1378144241873063,3.254752775657315,0.000671024269423,3.214335845552049,0.0394556137370903,20.12707471604089,5035.484335265463,-76584.56323511785,0.05,augmented,1,1.0567807829553566,-15316.91264702357,0.1627376387828657,0.6568283106931992,0.8955,0.0368588385454425
2.140323088540604,3.08997839741052,-0.0211247947716217,3.2663859374389763,0.0521552294092025,19.96064232170417,5035.77554354315,-76584.22253205223,0.05,augmented,1,1.0567807829553566,-15316.844506410444,0.154498919870526,0.6926658120550085,0.8955,0.0368588385454425
2.009166872685704,3.180073811465204,0.0808260827256874,3.1820337932611413,0.0458169898589566,19.812513771007247,5035.437524776681,-76584.60380055342,0.05,augmented,1,1.0567807829553566,-15316.920760110685,0.1590036905732602,0.6317986185236912,0.8955,0.0368588385454425
2.109337075107903,3.2347313412290264,0.0386773807553509,3.162452941690552,0.0455965951711709,19.90728321051636,5035.980186910088,-76584.70884973636,0.05,augmented,1,1.0567807829553566,-15316.941769947272,0.1617365670614513,0.6520901430461066,0.8955,0.0368588385454425
2.130782690212917,3.3336415590517605,-0.0494436173817791,3.190456355255322,0.043680684917079,20.76471586140325,5035.094639894792,-76583.47342641668,0.05,augmented,1,1.0567807829553566,-15316.694685283335,0.166682077952588,0.6391755122117857,0.8955,0.0368588385454425
2.021668400244669,3.1160349033835635,-0.03433022659241,3.172715534427674,0.046321012658415,19.762366539183557,5034.705198407265,-76583.73300313952,0.05,augmented,1,1.0567807829553566,-15316.746600627905,0.1558017451691782,0.6487949635141977,0.8955,0.0368588385454425
2.1311896811256585,3.324929649837532,0.0261999477792164,3.234637153288978,0.0430296930933409,19.66405274857347,4781.238875703433,-72751.51419964258,0.1,augmented,1,1.0520197148526045,-14550.302839928516,0.3324929649837532,0.6409726714840792,0.901,0.0511686670878079
2.0203039535412306,3.3452913256204813,0.0950324520861043,3.249664756908325,0.0590645715229464,19.876245504766803,4779.538205813913,-72750.621298637,0.1,augmented,1,1.0520197148526045,-14550.1242597274,0.3345291325620481,0.603924487575688,0.901,0.0511686670878079
2.098464466163504,3.2371668553880246,-0.0121187729052555,3.2781105289290555,0.0381426696657252,19.7178658263328,4779.86777349324,-72750.88489796498,0.1,augmented,1,1.0520197148526045,-14550.176979592996,0.3237166855388025,0.6482408574120634,0.901,0.0511686670878079
2.015605349394537,3.161575781948476,-0.0352877781113599,3.2169695833833023,0.0331262555359602,19.97616149761118,4782.123183650665,-72750.85963876014,0.1,augmented,1,1.0520197148526045,-14550.171927752028,0.3161575781948476,0.63753167751704,0.901,0.0511686670878079
2.147066057240066,3.363399818587693,0.0388867523623927,3.2337342921318446,0.0482250038824544,20.179139931708978,4780.484209390496,-72751.86864482204,0.1,augmented,1,1.0520197148526045,-14550.373728964409,0.3363399818587693,0.6383616384269147,0.901,0.0511686670878079
2.0946002027051485,3.116893137006503,-0.0481070614095192,3.23001119739979,0.0470487512244653,19.52637731810531,4781.041371564133,-72750.44431461587,0.1,augmented,1,1.0520197148526045,-14550.088862923174,0.3116893137006503,0.6720151890422636,0.901,0.0511686670878079
2.013582921486712,3.3572483330848764,-0.0780085412564972,3.3358662072185483,0.0438873956951651,19.993685099048065,4778.983846427514,-72750.95845247954,0.1,augmented,1,1.0520197148526045,-14550.191690495907,0.3357248333084877,0.5997716349641776,0.901,0.0511686670878079
2.08142410888591,3.221383789590051,-0.0281540538526186,3.1826717740736097,0.0593052661953731,19.959242140499384,4782.416632376518,-72751.1906256237,0.1,augmented,1,1.0520197148526045,-14550.23812512474,0.3221383789590051,0.6461271300504243,0.901,0.0511686670878079
2.0482602653313893,3.3115594244596167,-0.0811487481001782,3.1693268319923544,0.0589748497135316,19.59841982123304,4779.056828984698,-72749.99312085226,0.1,augmented,1,1.0520197148526045,-14549.998624170452,0.3311559424459617,0.6185181614693399,0.901,0.0511686670878079
2.00030911760629,3.2484119398328173,0.0034542596362135,3.0894685841690963,0.0453268297683219,20.084523974843734,4781.230189381519,-72750.4756241044,0.1,augmented,1,1.0520197148526045,-14550.095124820878,0.3248411939832817,0.6157804302150199,0.901,0.0511686670878079
2.0506254342547288,3.3012504442092165,-0.0344664534040035,3.1594766291793617,0.0350227162431876,19.51136686344137,4781.885465967892,-72751.68467120083,0.1,augmented,1,1.0520197148526045,-14550.336934240166,0.3301250444209216,0.6211660847136521,0.901,0.0511686670878079
2.0837019420324654,3.2034075805927573,-0.0051324286725315,3.298180364759985,0.0436157263278472,20.133480468464903,4780.913443351382,-72751.00339389913,0.1,augmented,1,1.0520197148526045,-14550.200678779824,0.3203407580592757,0.6504639947136865,0.901,0.0511686670878079
2.184998456219324,3.0858658254284634,0.0644565917718722,3.262820328274499,0.0432047500536821,20.43879555523248,4779.027769887612,-72751.18826777495,0.1,augmented,1,1.0520197148526045,-14550.23765355499,0.3085865825428464,0.7080663488826817,0.901,0.0511686670878079
2.0095758897865466,3.271208346487146,-0.0556532050593588,3.2516531973370664,0.0461356358417844,19.806193817203173,4781.264527246034,-72751.06169525826,0.1,augmented,1,1.0520197148526045,-14550.212339051654,0.3271208346487146,0.6143220066134164,0.901,0.0511686670878079
2.015568257847048,3.5101372989634982,-0.0243583591514572,3.1191195459924,0.0395790131027861,19.569816993488185,4781.702025616041,-72750.7665581165,0.1,augmented,1,1.0520197148526045,-14550.1533116233,0.3510137298963498,0.5742133460787631,0.901,0.0511686670878079
2.0749356400895174,3.207997753416276,-0.013967512352846,3.2264534448196165,0.0461880681586453,20.17560003060945,4526.563295412505,-68917.29247334003,0.15,augmented,1,1.047258646749852,-13783.458494668006,0.4811996630124414,0.6468006378992098,0.9065,0.0614267497835797
2.0799779454124603,3.3334442437381737,0.0144075020770127,3.262942403633946,0.0588880624119315,19.725486224599067,4525.371477420048,-68918.13549055443,0.15,augmented,1,1.047258646749852,-13783.627098110886,0.5000166365607261,0.6239724349213976,0.9065,0.0614267497835797
2.064145728181013,3.059626775878088,0.0231077048029838,3.2395403452749725,0.0583463969982105,19.723424806860503,4526.023901714582,-68916.98142808818,0.15,augmented,1,1.047258646749852,-13783.396285617637,0.4589440163817132,0.6746394919194445,0.9065,0.0614267497835797
2.124156782338908,3.176984763424818,0.009089061629358,3.2597209488842025,0.0507365340562114,19.846227302205317,4527.508603398123,-68918.48738149664,0.15,augmented,1,1.047258646749852,-13783.697476299329,0.4765477145137228,0.6686075860941373,0.9065,0.0614267497835797
2.033943488259946,3.289793073277295,0.0228612405974671,3.3126379515307383,0.0589822539320128,19.839337512407837,4527.527091243531,-68917.89955062672,0.15,augmented,1,1.047258646749852,-13783.579910125343,0.4934689609915943,0.6182586031087746,0.9065,0.0614267497835797
2.101544369139592,3.4260522478421,0.0607472053427484,3.2502885191762063,0.0436822122822787,19.466422611122216,4526.537759637914,-68918.10013836883,0.15,augmented,1,1.047258646749852,-13783.620027673764,0.513907837176315,0.6134009652252924,0.9065,0.0614267497835797
2.015343266819303,3.125925419926333,-0.0230196166328327,3.243601529275651,0.049736145811657,19.74484800937581,4527.296503706395,-68917.64663238382,0.15,augmented,1,1.047258646749852,-13783.529326476764,0.46888881298895,0.6447187156973444,0.9065,0.0614267497835797
2.0156138783367243,3.267629226724344,0.0981776416771908,3.261758028326756,0.0433714437262639,19.46676159316439,4526.007807679028,-68917.4250656923,0.15,augmented,1,1.047258646749852,-13783.48501313846,0.4901443840086516,0.6168427081656939,0.9065,0.0614267497835797
2.035620955437221,3.0784615361759,-0.0425282694751716,3.317726923044388,0.0613400100373046,19.65900824923862,4526.899976787199,-68918.13181614722,0.15,augmented,1,1.047258646749852,-13783.626363229445,0.461769230426385,0.6612459731167923,0.9065,0.0614267497835797
2.125215814099748,3.269523584789424,0.0474820749308266,3.1592453326408734,0.0537763710192488,19.922697780894648,4527.079149070791,-68917.08509585579,0.15,augmented,1,1.047258646749852,-13783.417019171156,0.4904285377184136,0.650007595595622,0.9065,0.0614267497835797
2.0582892344737376,3.1849170360904084,0.0389848091089747,3.241992275029744,0.0382721504647235,19.64895433056269,4524.750055583688,-68917.79767533462,0.15,augmented,1,1.047258646749852,-13783.559535066925,0.4777375554135613,0.6462612887207468,0.9065,0.0614267497835797
2.1101346023037197,3.2627829799705435,-0.026488385296152,3.285242796909004,0.0386752337827661,19.953605082299838,4526.047589627275,-68917.15296444204,0.15,augmented,1,1.047258646749852,-13783.430592888408,0.4894174469955816,0.6467282588296788,0.9065,0.0614267497835797
1.976138581454025,3.1599802254185345,-0.0819122829547266,3.2320201639095365,0.0591142750363243,19.773365837103945,4525.716536061804,-68917.10666754274,0.15,augmented,1,1.047258646749852,-13783.421333508548,0.4739970338127802,0.6253640260765437,0.9065,0.0614267497835797
2.108427477922765,3.2361428932731213,0.0342357427024946,3.191152272956103,0.0607797433392541,20.569611888181115,4526.748435791188,-68918.5846955655,0.15,augmented,1,1.047258646749852,-13783.7169391131,0.4854214339909682,0.6515246377966976,0.9065,0.0614267497835797
2.027088486880111,3.306282532166932,-0.0210741498583181,3.308609927712505,0.0528815726443586,19.713057349770263,4526.259484810771,-68917.98944636516,0.15,augmented,1,1.047258646749852,-13783.59788927303,0.4959423798250399,0.6131018308498064,0.9065,0.0614267497835797
2.030870756079378,3.2045406759567454,0.0587380900116519,3.3658006028415506,0.0316881166676424,19.323035114137078,4271.333387578148,-65084.9168829128,0.2,augmented,1,1.0424975786470996,-13016.98337658256,0.6409081351913491,0.6337476498797734,0.912,0.0694087403598971
2.0423105801835457,3.3348936113805934,0.0747070948633412,3.270069727935765,0.0440684477515042,19.306484525028072,4271.604745149186,-65084.12203143311,0.2,augmented,1,1.0424975786470996,-13016.824406286622,0.6669787222761188,0.6124063330859086,0.912,0.0694087403598971
2.0719478407106373,3.189151189847092,-0.0217526300117929,3.1860998872347914,0.0230870719311593,19.567450872760965,4270.008234185747,-65083.98931891567,0.2,augmented,1,1.0424975786470996,-13016.797863783137,0.6378302379694184,0.6496860975486967,0.912,0.0694087403598971
2.014093297166657,3.206176286992522,-0.0492206523087606,3.098371728374379,0.0610831074874755,19.59991884316696,4271.16613993015,-65084.88512114603,0.2,augmented,1,1.0424975786470996,-13016.977024229203,0.6412352573985044,0.6281914931335344,0.912,0.0694087403598971
2.088596517172032,3.274342893703733,-0.0413182642632934,3.2403885194327997,0.0627817992212487,19.87810917043561,4271.396826462384,-65084.62836580645,0.2,augmented,1,1.0424975786470996,-13016.92567316129,0.6548685787407467,0.6378671834648199,0.912,0.0694087403598971
1.9452709424763848,3.2439961326420663,0.0162742556162308,3.314979223216384,0.0235150346550034,19.562471101893088,4270.997818909444,-65084.15941548767,0.2,augmented,1,1.0424975786470996,-13016.831883097537,0.6487992265284133,0.5996524851709912,0.912,0.0694087403598971
2.032748315423579,3.2478311314312736,0.0204048029284972,3.2148353444610454,0.0553414144223369,20.03003573250984,4271.258727735872,-65083.35722106744,0.2,augmented,1,1.0424975786470996,-13016.671444213487,0.6495662262862547,0.625878503926179,0.912,0.0694087403598971
2.1178208017785884,3.353289535519381,-0.1509278385283896,3.3389472546359,0.0539475852247193,20.50192259131388,4272.816024591733,-65083.36850372463,0.2,augmented,1,1.0424975786470996,-13016.673700744926,0.6706579071038763,0.6315649596555358,0.912,0.0694087403598971
2.083932742509019,3.394869319864552,0.099706187036722,3.270827736918911,0.0302776945592187,19.807761729995452,4271.968505599383,-65084.1202312712,0.2,augmented,1,1.0424975786470996,-13016.82404625424,0.6789738639729105,0.6138475246948942,0.912,0.0694087403598971
1.9776719016920288,3.096893237480503,-0.0370581334317414,3.3003869777992083,0.0618033977082297,20.17497028413331,4272.635987287114,-65084.198082849965,0.2,augmented,1,1.0424975786470996,-13016.839616569992,0.6193786474961006,0.6385984635048356,0.912,0.0694087403598971
1.9528958771147016,3.21447794191173,-0.0129382205936189,3.2351473756582165,0.0465469486537462,20.03242592796788,4272.431575188243,-65084.296734995565,0.2,augmented,1,1.0424975786470996,-13016.859346999114,0.6428955883823461,0.6075310843235036,0.912,0.0694087403598971
1.9448120297177705,3.211712228070887,0.0021855198495991,3.321140396106671,0.0403219215781589,20.05376308851982,4271.868647899635,-65084.13572479682,0.2,augmented,1,1.0424975786470996,-13016.827144959365,0.6423424456141774,0.6055372605249443,0.912,0.0694087403598971
2.08652666596623,3.1939158803247425,-0.0287593224821758,3.2594049588452894,0.039598534949063,20.052403687316374,4270.865367695634,-65084.04452295951,0.2,augmented,1,1.0424975786470996,-13016.808904591902,0.6387831760649485,0.6532814547616159,0.912,0.0694087403598971
2.034991361560662,3.2814925964776718,-0.0229870697531519,3.2430455852736597,0.0469600926799705,19.960622351848397,4271.574358084608,-65083.304993885125,0.2,augmented,1,1.0424975786470996,-13016.660998777024,0.6562985192955343,0.6201418048613611,0.912,0.0694087403598971
1.990463154062936,3.253579620504729,-0.0786814511058492,3.27860407393337,0.0348475346362318,19.816506923237025,4271.206495674669,-65084.01722950008,0.2,augmented,1,1.0424975786470996,-13016.803445900016,0.6507159241009459,0.6117761894445248,0.912,0.0694087403598971
1.9973604541227412,3.215469430230602,0.0717928232042949,3.2892283395237265,0.0393894914797773,19.799749898456632,4018.575254952271,-61250.89040281104,0.25,augmented,1,1.0377365105443472,-12250.178080562207,0.8038673575576505,0.6211720796261522,0.9175,0.0757947679163042
1.990536168842381,3.206500384987361,-0.0274563240494788,3.245275113878664,0.0322035215165075,19.537739970915908,4016.100579625639,-61250.47703486269,0.25,augmented,1,1.0377365105443472,-12250.095406972538,0.8016250962468403,0.6207813220234198,0.9175,0.0757947679163042
2.005938135636357,3.2542838310905964,0.0635044012627448,3.3397503574969214,0.0421787505686226,19.685740946794976,4016.065469686327,-61250.42643248706,0.25,augmented,1,1.0377365105443472,-12250.085286497411,0.8135709577726491,0.6163990676145314,0.9175,0.0757947679163042
2.0147646383238857,3.2363505109677213,-0.0406832287568776,3.236516679549431,0.0482005819149324,19.48036852023382,4017.924768693788,-61251.03974269382,0.25,augmented,1,1.0377365105443472,-12250.207948538764,0.8090876277419303,0.622541967859801,0.9175,0.0757947679163042
2.017518202787411,3.141302204185945,-0.0006182969121182,3.2585839528654725,0.0444991940114353,20.316512669508565,4017.1075980457904,-61251.17014996399,0.25,augmented,1,1.0377365105443472,-12250.234029992798,0.7853255510464863,0.6422551634299312,0.9175,0.0757947679163042
1.989434004472672,3.334513118591377,0.0649346645496712,3.2890959010375527,0.0518871274455477,20.05792131700101,4018.348964413357,-61251.74761545828,0.25,augmented,1,1.0377365105443472,-12250.349523091656,0.8336282796478443,0.5966188577162429,0.9175,0.0757947679163042
2.058360946965226,3.373373604390357,-0.0669361853067786,3.2307165907996795,0.0364921725137184,19.656362941086783,4016.4481829490646,-61250.65151896539,0.25,augmented,1,1.0377365105443472,-12250.130303793076,0.8433434010975892,0.6101785862401183,0.9175,0.0757947679163042
2.0682837325583687,3.383131695776854,-0.041891153058389,3.232764850064852,0.0581582184001622,20.069023180625592,4017.012764841869,-61250.53615203414,0.25,augmented,1,1.0377365105443472,-12250.107230406828,0.8457829239442135,0.6113516431502068,0.9175,0.0757947679163042
2.0235098109074285,3.3274584683047617,-0.016803334825287,3.288440246721962,0.029894539496305,19.66866471155237,4016.2528888232096,-61250.96001538852,0.25,augmented,1,1.0377365105443472,-12250.192003077704,0.8318646170761904,0.6081245557405225,0.9175,0.0757947679163042
1.978674337261013,3.221645637417692,-0.075720703119906,3.3024350238197453,0.044174864810886,19.3634377176672,4016.095070089453,-61250.60451965813,0.25,augmented,1,1.0377365105443472,-12250.120903931627,0.805411409354423,0.6141810570655934,0.9175,0.0757947679163042
1.997848902680711,3.2053058539861907,-0.0037296338504038,3.292179876758911,0.0306364754296084,20.040038544365363,4016.129606718393,-61250.78178435604,0.25,augmented,1,1.0377365105443472,-12250.156356871208,0.8013264634965477,0.6232941161923832,0.9175,0.0757947679163042
2.023228992965425,3.222293388176023,-0.0511829873065357,3.260715672595387,0.0612533030907519,19.46649749086091,4018.622213019105,-61250.90268095746,0.25,augmented,1,1.0377365105443472,-12250.180536191492,0.8055733470440057,0.6278845906784675,0.9175,0.0757947679163042
2.0267685708544323,3.166328918861528,-0.038563470833874,3.2498545174980995,0.0345430502912208,19.81232461278874,4016.5228841081935,-61249.8474298007,0.25,augmented,1,1.0377365105443472,-12249.96948596014,0.791582229715382,0.6401002494342626,0.9175,0.0757947679163042
1.966701290715977,3.285269051674859,0.0123923140950912,3.2214839725674085,0.0518682749545283,19.755501896135517,4014.437510348417,-61250.442895565866,0.25,augmented,1,1.0377365105443472,-12250.088579113171,0.8213172629187148,0.5986421998134783,0.9175,0.0757947679163042
1.969152955794882,3.17022250538609,0.0343951041446199,3.257641925879078,0.054177721505515,20.2380498286096,4016.284971539678,-61250.37618912394,0.25,augmented,1,1.0377365105443472,-12250.075237824787,0.7925556263465227,0.6211401033552887,0.9175,0.0757947679163042
1.972226959930356,3.513311591713218,-0.0346478502265607,3.3413043720480005,0.0524379002588157,19.94482634663268,3761.610696838583,-57417.46366442642,0.3,augmented,1,1.032975442441595,-11483.492732885285,1.0539934775139654,0.5613582362646038,0.923,0.080921872965211
1.9023205943527728,3.312442003838225,0.0174807665514192,3.2966749709530685,0.0142669382870744,19.470309066473057,3761.533149017151,-57417.242136213856,0.3,augmented,1,1.032975442441595,-11483.44842724277,0.9937326011514676,0.5742953439948997,0.923,0.080921872965211
2.0244669452821493,3.272977620802882,0.0317622768301978,3.238687881234855,0.0501023500569399,19.99242263145197,3762.6587947328376,-57417.47898589599,0.3,augmented,1,1.032975442441595,-11483.4957971792,0.9818932862408648,0.6185396178315198,0.923,0.080921872965211
2.1015371912415635,3.339319568848988,-0.0484167931626779,3.3024152737867998,0.0515248337707421,19.67356742032271,3763.370512246931,-57417.19694882759,0.3,augmented,1,1.032975442441595,-11483.43938976552,1.0017958706546966,0.6293307719078707,0.923,0.080921872965211
1.8928760831167328,3.319967197733793,-0.0203014577206357,3.316858990727087,0.0534421484025181,19.908548614142543,3763.946492233944,-57417.47731912273,0.3,augmented,1,1.032975442441595,-11483.495463824544,0.995990159320138,0.5701488599826975,0.923,0.080921872965211
2.041240891152694,3.370494257363734,-0.0048672984446366,3.328938715398889,0.0380532701283783,19.723229474293635,3760.9687513096633,-57417.267261122266,0.3,augmented,1,1.032975442441595,-11483.453452224454,1.0111482772091205,0.6056204608782836,0.923,0.080921872965211
2.0262625837927173,3.407926315857923,0.0395570002177941,3.2757602221676283,0.0322182031266572,19.979855120755992,3763.3919931724154,-57417.010373193545,0.3,augmented,1,1.032975442441595,-11483.402074638709,1.0223778947573772,0.594573298075936,0.923,0.080921872965211
2.0642238762428646,3.268811046880176,-0.0233309484087822,3.25315493238841,0.043441035333864,19.826422761209358,3762.487917628539,-57417.45261440897,0.3,augmented,1,1.032975442441595,-11483.490522881792,0.9806433140640528,0.6314905374302582,0.923,0.080921872965211
2.003318613513662,3.212330594702786,0.0470809506775745,3.293825903112185,0.0422555606571471,19.62577122402524,3760.949326889609,-57416.73398358418,0.3,augmented,1,1.032975442441595,-11483.346796716836,0.963699178410836,0.6236338168877658,0.923,0.080921872965211
2.0377319354065904,3.1276082157430034,0.0381571150354828,3.3361240585116554,0.0452437612230092,20.32943326872553,3762.4979596421226,-57418.09637744442,0.3,augmented,1,1.032975442441595,-11483.619275488883,0.9382824647229012,0.6515302247958433,0.923,0.080921872965211
2.0282584500524163,3.314489730171273,-0.0301648424389077,3.3186779418438714,0.0273233473380913,20.14717004823284,3761.4031182963945,-57417.88043874301,0.3,augmented,1,1.032975442441595,-11483.5760877486,0.994346919051382,0.6119366790166307,0.923,0.080921872965211
2.0043087613846264,3.333297292804364,0.0081962031796714,3.252867041711381,0.0389391070880811,19.510087295786764,3762.05656009837,-57416.8504550732,0.3,augmented,1,1.032975442441595,-11483.37009101464,0.9999891878413092,0.6012989493653643,0.923,0.080921872965211
2.0097868531178062,3.375941425475945,0.0727700668863095,3.260599074048152,0.0421342674694463,20.501357858318748,3763.72558341198,-57418.22416794336,0.3,augmented,1,1.032975442441595,-11483.64483358867,1.0127824276427837,0.5953261637258116,0.923,0.080921872965211
2.0293574158030454,3.290055999233969,0.0413226555429381,3.252751061625747,0.0356039162795932,19.64717878541192,3761.7093114538015,-57416.98030359705,0.3,augmented,1,1.032975442441595,-11483.39606071941,0.987016799770191,0.6168152759285157,0.923,0.080921872965211
1.9509399413425563,3.227738610004068,-0.089450619525072,3.340355891170619,0.0567103009943114,19.751877970740864,3761.983290635186,-57417.16135472931,0.3,augmented,1,1.032975442441595,-11483.43227094586,0.9683215830012206,0.6044291600523802,0.923,0.080921872965211
2.0687241003689127,3.3458610747563915,-0.0348770971237557,3.2240588714006777,0.0318487373733651,19.846965835093737,3506.977252476798,-53583.905627136,0.35,augmented,1,1.0282143743388426,-10716.781125427198,1.1710513761647372,0.61829329905045,0.9285,0.0849764382654488
1.965408856164736,3.282267241268566,0.0778695078824833,3.2528651295408357,0.0289610664859984,19.960095648034216,3507.6045623776654,-53583.39960936961,0.35,augmented,1,1.0282143743388426,-10716.679921873922,1.148793534443998,0.5987959276007019,0.9285,0.0849764382654488
